TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Amount,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Email
TXN000752,C00136,2022-03-03,Sports,Bicycle,1,235.0,0.1,211.5,Margaret Wilson,Male,54,46-55,Seattle,WA,West,2021-06-03,customer136@email.com
TXN000918,C00167,2022-03-03,Electronics,Smartwatch,1,354.78,0.1,319.3,Paul Johnson,Female,36,36-45,San Antonio,TX,South,2022-01-31,customer167@email.com
TXN002671,C00551,2022-03-03,Clothing,Jacket,3,237.2,0.2,569.28,Mark Robinson,Male,32,26-35,Austin,TX,South,2022-03-21,customer551@email.com
TXN001396,C00269,2022-03-03,Electronics,Headphones,3,99.61,0.0,298.82,Joshua Taylor,Female,51,46-55,Dallas,TX,South,2021-08-16,customer269@email.com
TXN003620,C00777,2022-03-03,Beauty,Perfume,2,77.75,0.15,132.17,Mark Harris,Female,73,65+,Denver,CO,West,2022-02-25,customer777@email.com
TXN001928,C00384,2022-03-04,Electronics,Tablet,1,284.43,0.0,284.43,Mary White,Female,26,26-35,Houston,TX,South,2024-02-13,customer384@email.com
TXN001084,C00202,2022-03-04,Home,Bedding,1,218.79,0.05,207.85,Karen Martin,Male,45,36-45,Los Angeles,CA,West,2022-10-30,customer202@email.com
TXN002969,C00623,2022-03-04,Electronics,Laptop,2,183.38,0.0,366.77,Nancy Ramirez,Female,60,56-65,Chicago,IL,Central,2023-10-02,customer623@email.com
TXN001854,C00367,2022-03-05,Home,Decor,3,88.01,0.0,264.04,Betty White,Female,52,46-55,San Antonio,TX,South,2023-10-04,customer367@email.com
TXN000792,C00140,2022-03-05,Sports,Yoga Mat,3,102.89,0.2,246.93,Betty White,Male,65,56-65,Detroit,MI,Central,2023-07-01,customer140@email.com
TXN002866,C00591,2022-03-05,Home,Cookware,2,147.52,0.0,295.03,Charles Taylor,Female,61,56-65,Austin,TX,South,2022-03-03,customer591@email.com
TXN003293,C00695,2022-03-05,Clothing,Jacket,3,147.22,0.05,419.58,William Williams,Female,42,36-45,Charlotte,NC,South,2021-09-23,customer695@email.com
TXN003091,C00650,2022-03-06,Sports,Bicycle,2,104.12,0.0,208.23,Patricia Martinez,Male,34,26-35,San Jose,CA,West,2022-11-04,customer650@email.com
TXN002217,C00449,2022-03-07,Electronics,Smartwatch,2,193.64,0.15,329.18,Jessica Thompson,Female,51,46-55,Dallas,TX,South,2021-01-11,customer449@email.com
TXN002930,C00610,2022-03-07,Home,Sofa,3,42.39,0.15,108.09,Paul Gonzalez,Female,38,36-45,San Jose,CA,West,2023-04-02,customer610@email.com
TXN001783,C00351,2022-03-08,Electronics,Smartwatch,2,325.98,0.05,619.35,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN003534,C00755,2022-03-08,Beauty,Perfume,1,405.71,0.1,365.14,Nancy Davis,Female,67,65+,Charlotte,NC,South,2021-08-05,customer755@email.com
TXN001757,C00343,2022-03-08,Home,Lamp,1,238.12,0.0,238.12,Paul Williams,Male,41,36-45,Chicago,IL,Central,2023-02-02,customer343@email.com
TXN000712,C00130,2022-03-08,Home,Decor,2,302.83,0.05,575.39,Andrew Jackson,Male,18,18-25,San Jose,CA,West,2023-10-10,customer130@email.com
TXN000731,C00131,2022-03-09,Home,Decor,1,233.98,0.0,233.98,Donald Davis,Male,71,65+,Austin,TX,South,2023-03-13,customer131@email.com
TXN000567,C00104,2022-03-09,Home,Lamp,3,216.11,0.0,648.32,William Jones,Male,59,56-65,Houston,TX,South,2021-05-08,customer104@email.com
TXN000506,C00095,2022-03-09,Electronics,Headphones,3,90.09,0.05,256.75,Mary Brown,Male,65,56-65,Charlotte,NC,South,2022-03-29,customer95@email.com
TXN002100,C00419,2022-03-10,Electronics,Smartphone,3,50.38,0.0,151.15,Margaret Lopez,Female,64,56-65,Nashville,TN,South,2022-05-04,customer419@email.com
TXN000800,C00144,2022-03-10,Clothing,Dress,3,100.72,0.0,302.16,Paul Anderson,Female,49,46-55,Houston,TX,South,2023-02-01,customer144@email.com
TXN000812,C00146,2022-03-10,Home,Bedding,2,248.33,0.15,422.17,Barbara Rodriguez,Female,33,26-35,Philadelphia,PA,East,2022-05-31,customer146@email.com
TXN002748,C00562,2022-03-10,Home,Sofa,1,414.39,0.05,393.67,Betty Clark,Female,53,46-55,Los Angeles,CA,West,2023-05-17,customer562@email.com
TXN001750,C00341,2022-03-10,Beauty,Skincare,3,94.63,0.0,283.9,Sarah Hernandez,Female,34,26-35,New York,NY,East,2022-04-20,customer341@email.com
TXN003320,C00700,2022-03-12,Home,Bedding,2,28.02,0.05,53.24,Lisa Taylor,Female,51,46-55,Detroit,MI,Central,2023-11-15,customer700@email.com
TXN002970,C00623,2022-03-12,Clothing,T-Shirt,2,133.28,0.0,266.55,Nancy Ramirez,Female,60,56-65,Chicago,IL,Central,2023-10-02,customer623@email.com
TXN000307,C00052,2022-03-12,Sports,Dumbbells,1,300.24,0.0,300.24,Christopher Gonzalez,Male,74,65+,Jacksonville,FL,South,2021-07-09,customer52@email.com
TXN002620,C00543,2022-03-12,Clothing,Sneakers,3,166.31,0.15,424.09,Thomas Smith,Male,71,65+,Chicago,IL,Central,2021-01-14,customer543@email.com
TXN003405,C00726,2022-03-13,Electronics,Smartphone,1,396.27,0.0,396.27,Karen Lee,Male,66,65+,Philadelphia,PA,East,2021-06-13,customer726@email.com
TXN002534,C00525,2022-03-13,Beauty,Makeup,3,61.69,0.0,185.07,Linda Moore,Male,63,56-65,Phoenix,AZ,West,2022-02-05,customer525@email.com
TXN001476,C00286,2022-03-13,Beauty,Skincare,1,281.11,0.0,281.11,William Miller,Female,66,65+,Philadelphia,PA,East,2022-12-25,customer286@email.com
TXN000215,C00040,2022-03-13,Clothing,Jacket,3,414.57,0.05,1181.52,Lisa Lopez,Female,20,18-25,Detroit,MI,Central,2022-09-05,customer40@email.com
TXN000491,C00092,2022-03-14,Beauty,Haircare,1,108.47,0.0,108.47,Kimberly Robinson,Female,44,36-45,Jacksonville,FL,South,2022-03-14,customer92@email.com
TXN000389,C00069,2022-03-14,Sports,Yoga Mat,2,361.2,0.05,686.28,Linda Jones,Female,36,36-45,Dallas,TX,South,2023-02-03,customer69@email.com
TXN003546,C00756,2022-03-15,Beauty,Makeup,2,268.17,0.15,455.9,William Sanchez,Male,44,36-45,Seattle,WA,West,2021-05-29,customer756@email.com
TXN002632,C00545,2022-03-15,Beauty,Haircare,3,41.74,0.15,106.45,Andrew Jackson,Male,63,56-65,Phoenix,AZ,West,2021-05-02,customer545@email.com
TXN001115,C00212,2022-03-15,Home,Sofa,1,78.41,0.0,78.41,Nancy Miller,Female,49,46-55,Jacksonville,FL,South,2022-01-09,customer212@email.com
TXN000352,C00062,2022-03-17,Electronics,Smartphone,3,91.74,0.0,275.22,Thomas White,Female,49,46-55,Los Angeles,CA,West,2023-12-13,customer62@email.com
TXN002803,C00577,2022-03-17,Sports,Yoga Mat,2,188.19,0.1,338.74,Sarah Moore,Male,60,56-65,Denver,CO,West,2021-05-13,customer577@email.com
TXN001860,C00368,2022-03-17,Electronics,Tablet,2,92.35,0.05,175.47,David Clark,Female,49,46-55,San Diego,CA,West,2021-04-06,customer368@email.com
TXN001332,C00252,2022-03-17,Electronics,Laptop,1,238.26,0.0,238.26,Sandra Lopez,Male,64,56-65,Jacksonville,FL,South,2024-01-02,customer252@email.com
TXN001539,C00296,2022-03-17,Sports,Yoga Mat,1,178.96,0.0,178.96,Christopher Anderson,Female,28,26-35,Seattle,WA,West,2021-11-30,customer296@email.com
TXN002383,C00493,2022-03-18,Electronics,Laptop,3,222.56,0.0,667.68,Patricia Jones,Male,52,46-55,Fort Worth,TX,South,2021-10-12,customer493@email.com
TXN001931,C00384,2022-03-18,Home,Decor,1,354.81,0.0,354.81,Mary White,Female,26,26-35,Houston,TX,South,2024-02-13,customer384@email.com
TXN003120,C00658,2022-03-18,Beauty,Skincare,3,145.15,0.2,348.35,Matthew Martin,Female,56,56-65,Boston,MA,East,2024-01-31,customer658@email.com
TXN001992,C00392,2022-03-19,Beauty,Skincare,1,41.52,0.0,41.52,Elizabeth Davis,Male,74,65+,Jacksonville,FL,South,2021-12-08,customer392@email.com
TXN000513,C00097,2022-03-19,Beauty,Perfume,2,292.22,0.15,496.77,Karen Davis,Female,47,46-55,Denver,CO,West,2021-01-17,customer97@email.com
TXN001818,C00359,2022-03-19,Home,Cookware,2,167.89,0.05,318.99,Anthony Moore,Male,20,18-25,Nashville,TN,South,2023-07-14,customer359@email.com
TXN000472,C00088,2022-03-20,Electronics,Tablet,1,312.57,0.0,312.57,Steven Martin,Female,50,46-55,San Diego,CA,West,2024-03-04,customer88@email.com
TXN002221,C00450,2022-03-20,Home,Lamp,3,76.82,0.1,207.41,Donald Lee,Female,21,18-25,San Jose,CA,West,2024-03-22,customer450@email.com
TXN000781,C00138,2022-03-20,Electronics,Laptop,1,253.27,0.15,215.28,Patricia Perez,Male,47,46-55,Boston,MA,East,2023-12-29,customer138@email.com
TXN003629,C00779,2022-03-20,Clothing,Dress,1,97.69,0.15,83.04,Donna Brown,Female,56,56-65,Nashville,TN,South,2021-01-23,customer779@email.com
TXN002008,C00397,2022-03-20,Beauty,Makeup,2,112.36,0.0,224.72,Lisa Garcia,Male,60,56-65,Denver,CO,West,2021-05-10,customer397@email.com
TXN000423,C00080,2022-03-20,Electronics,Headphones,1,115.01,0.0,115.01,Nancy Brown,Male,50,46-55,Detroit,MI,Central,2021-06-01,customer80@email.com
TXN001441,C00280,2022-03-21,Home,Lamp,2,53.84,0.0,107.67,Linda White,Female,21,18-25,Detroit,MI,Central,2022-04-13,customer280@email.com
TXN002982,C00627,2022-03-22,Sports,Bicycle,3,118.72,0.0,356.16,Sandra Smith,Male,36,36-45,San Antonio,TX,South,2023-02-28,customer627@email.com
TXN001788,C00351,2022-03-22,Home,Decor,1,195.49,0.0,195.49,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN002987,C00628,2022-03-23,Home,Lamp,2,349.49,0.1,629.09,Elizabeth Wilson,Male,69,65+,San Diego,CA,West,2023-08-22,customer628@email.com
TXN001820,C00359,2022-03-23,Home,Bedding,1,186.63,0.0,186.63,Anthony Moore,Male,20,18-25,Nashville,TN,South,2023-07-14,customer359@email.com
TXN002168,C00435,2022-03-23,Electronics,Smartwatch,1,331.15,0.0,331.15,Matthew Hernandez,Female,72,65+,Charlotte,NC,South,2024-04-08,customer435@email.com
TXN001513,C00292,2022-03-23,Beauty,Skincare,1,85.72,0.05,81.43,James Martinez,Male,57,56-65,Jacksonville,FL,South,2021-06-21,customer292@email.com
TXN001393,C00268,2022-03-23,Clothing,Jeans,2,96.5,0.0,193.0,Christopher Wilson,Female,64,56-65,San Diego,CA,West,2021-08-21,customer268@email.com
TXN000673,C00123,2022-03-23,Beauty,Skincare,2,161.52,0.05,306.89,Robert Lewis,Male,23,18-25,Chicago,IL,Central,2021-01-05,customer123@email.com
TXN000450,C00085,2022-03-24,Home,Sofa,1,238.42,0.0,238.42,Barbara Taylor,Female,52,46-55,Phoenix,AZ,West,2021-12-04,customer85@email.com
TXN002272,C00461,2022-03-24,Beauty,Haircare,2,242.35,0.0,484.69,Daniel Thompson,Female,59,56-65,New York,NY,East,2023-07-10,customer461@email.com
TXN002722,C00557,2022-03-25,Home,Cookware,1,152.96,0.0,152.96,Christopher Perez,Male,53,46-55,Denver,CO,West,2024-02-15,customer557@email.com
TXN000658,C00121,2022-03-25,Electronics,Smartphone,1,218.88,0.0,218.88,Robert Thompson,Male,50,46-55,New York,NY,East,2023-09-30,customer121@email.com
TXN001739,C00336,2022-03-25,Sports,Yoga Mat,3,234.87,0.1,634.14,Sarah Harris,Female,38,36-45,Seattle,WA,West,2022-01-06,customer336@email.com
TXN003600,C00774,2022-03-25,Beauty,Skincare,2,148.58,0.05,282.29,Anthony Taylor,Male,32,26-35,Columbus,OH,Central,2023-02-09,customer774@email.com
TXN001999,C00395,2022-03-25,Electronics,Laptop,3,182.52,0.05,520.17,Susan Anderson,Female,34,26-35,Charlotte,NC,South,2022-03-31,customer395@email.com
TXN002694,C00553,2022-03-26,Home,Lamp,3,151.55,0.1,409.19,Donna Wilson,Female,41,36-45,Fort Worth,TX,South,2023-05-12,customer553@email.com
TXN003693,C00794,2022-03-26,Sports,Bicycle,2,196.28,0.05,372.93,Donna Moore,Female,41,36-45,Columbus,OH,Central,2024-03-01,customer794@email.com
TXN002372,C00487,2022-03-26,Beauty,Perfume,2,42.31,0.0,84.62,Nancy Garcia,Male,21,18-25,San Antonio,TX,South,2021-02-06,customer487@email.com
TXN001250,C00240,2022-03-26,Home,Cookware,2,371.95,0.1,669.5,David Sanchez,Female,70,65+,Detroit,MI,Central,2021-03-10,customer240@email.com
TXN002834,C00585,2022-03-27,Electronics,Laptop,1,233.28,0.05,221.62,Emily Smith,Male,54,46-55,Phoenix,AZ,West,2021-04-29,customer585@email.com
TXN001133,C00213,2022-03-27,Sports,Bicycle,1,353.26,0.0,353.26,Thomas Taylor,Male,43,36-45,Fort Worth,TX,South,2021-06-26,customer213@email.com
TXN000537,C00100,2022-03-27,Home,Sofa,3,110.63,0.0,331.88,Jennifer White,Male,63,56-65,Detroit,MI,Central,2021-10-07,customer100@email.com
TXN001913,C00381,2022-03-27,Home,Sofa,3,27.43,0.1,74.05,Matthew Rodriguez,Female,34,26-35,New York,NY,East,2023-05-04,customer381@email.com
TXN003353,C00708,2022-03-27,Beauty,Skincare,2,243.85,0.0,487.71,Robert Jones,Female,51,46-55,San Diego,CA,West,2023-10-08,customer708@email.com
TXN002306,C00472,2022-03-27,Sports,Dumbbells,2,333.71,0.05,634.05,Kimberly Martin,Female,65,56-65,Jacksonville,FL,South,2021-04-02,customer472@email.com
TXN002091,C00417,2022-03-28,Home,Cookware,3,99.65,0.15,254.11,Anthony Clark,Female,42,36-45,Denver,CO,West,2023-09-03,customer417@email.com
TXN000510,C00096,2022-03-28,Beauty,Perfume,3,90.89,0.0,272.68,Lisa Lewis,Female,66,65+,Seattle,WA,West,2022-10-21,customer96@email.com
TXN002702,C00554,2022-03-28,Home,Sofa,3,330.93,0.1,893.5,Ashley Williams,Female,45,36-45,Columbus,OH,Central,2022-02-08,customer554@email.com
TXN000548,C00102,2022-03-29,Sports,Bicycle,2,308.37,0.0,616.74,Robert Harris,Male,38,36-45,Los Angeles,CA,West,2024-02-14,customer102@email.com
TXN002907,C00601,2022-03-29,Beauty,Haircare,3,127.91,0.0,383.72,Steven Rodriguez,Female,48,46-55,New York,NY,East,2023-03-12,customer601@email.com
TXN000638,C00117,2022-03-29,Beauty,Haircare,3,29.59,0.0,88.78,Nancy Smith,Female,68,65+,Denver,CO,West,2022-12-28,customer117@email.com
TXN003025,C00635,2022-03-29,Electronics,Smartphone,3,246.61,0.0,739.82,Nancy Ramirez,Female,73,65+,Charlotte,NC,South,2021-06-08,customer635@email.com
TXN000392,C00069,2022-03-30,Clothing,Jacket,3,136.2,0.0,408.59,Linda Jones,Female,36,36-45,Dallas,TX,South,2023-02-03,customer69@email.com
TXN001286,C00247,2022-03-30,Clothing,T-Shirt,1,18.3,0.05,17.39,David Sanchez,Male,36,36-45,San Antonio,TX,South,2021-03-02,customer247@email.com
TXN003172,C00669,2022-03-31,Electronics,Tablet,3,66.38,0.1,179.23,Daniel Jackson,Male,69,65+,Dallas,TX,South,2021-12-20,customer669@email.com
TXN001296,C00249,2022-03-31,Sports,Running Shoes,1,412.1,0.0,412.1,John Ramirez,Male,18,18-25,Dallas,TX,South,2022-06-18,customer249@email.com
TXN002291,C00467,2022-03-31,Beauty,Makeup,2,87.26,0.1,157.06,Paul Harris,Male,34,26-35,San Antonio,TX,South,2023-03-07,customer467@email.com
TXN002522,C00522,2022-03-31,Home,Lamp,3,127.37,0.15,324.81,Thomas Sanchez,Male,62,56-65,Los Angeles,CA,West,2021-06-15,customer522@email.com
TXN003640,C00782,2022-04-01,Home,Sofa,1,162.4,0.0,162.4,John White,Female,20,18-25,Los Angeles,CA,West,2021-05-09,customer782@email.com
TXN000156,C00029,2022-04-01,Home,Cookware,3,112.81,0.05,321.52,Emily Martinez,Male,62,56-65,Dallas,TX,South,2023-12-01,customer29@email.com
TXN001823,C00361,2022-04-01,Electronics,Tablet,2,185.31,0.0,370.61,Joshua Lewis,Male,40,36-45,New York,NY,East,2021-06-11,customer361@email.com
TXN002565,C00534,2022-04-02,Electronics,Laptop,1,171.76,0.0,171.76,Linda Anderson,Male,28,26-35,Columbus,OH,Central,2022-03-04,customer534@email.com
TXN002138,C00428,2022-04-02,Sports,Bicycle,2,147.37,0.0,294.74,Donna Rodriguez,Female,20,18-25,San Diego,CA,West,2021-07-07,customer428@email.com
TXN000520,C00097,2022-04-03,Home,Cookware,2,186.0,0.0,371.99,Karen Davis,Female,47,46-55,Denver,CO,West,2021-01-17,customer97@email.com
TXN002231,C00454,2022-04-03,Sports,Yoga Mat,1,151.06,0.05,143.5,Betty Thompson,Female,66,65+,Columbus,OH,Central,2021-02-23,customer454@email.com
TXN001463,C00284,2022-04-05,Electronics,Smartwatch,1,29.82,0.0,29.82,Betty Thompson,Male,61,56-65,Houston,TX,South,2023-11-16,customer284@email.com
TXN000607,C00112,2022-04-05,Home,Decor,1,408.35,0.1,367.51,Karen Gonzalez,Female,24,18-25,Jacksonville,FL,South,2023-07-10,customer112@email.com
TXN001370,C00262,2022-04-05,Home,Bedding,2,102.32,0.0,204.63,Mary Brown,Female,64,56-65,Los Angeles,CA,West,2023-07-08,customer262@email.com
TXN002363,C00485,2022-04-05,Clothing,T-Shirt,2,248.02,0.1,446.44,Charles Thomas,Male,58,56-65,Phoenix,AZ,West,2022-02-18,customer485@email.com
TXN000089,C00014,2022-04-06,Electronics,Headphones,2,137.71,0.1,247.88,Donna Rodriguez,Male,56,56-65,Columbus,OH,Central,2022-10-09,customer14@email.com
TXN002932,C00611,2022-04-06,Electronics,Headphones,2,39.13,0.0,78.26,Sandra Robinson,Male,24,18-25,Austin,TX,South,2023-12-25,customer611@email.com
TXN000930,C00168,2022-04-06,Home,Sofa,2,66.75,0.1,120.16,Christopher Johnson,Male,45,36-45,San Diego,CA,West,2021-03-17,customer168@email.com
TXN000682,C00125,2022-04-07,Electronics,Headphones,3,449.33,0.1,1213.2,Nancy Williams,Female,57,56-65,Phoenix,AZ,West,2021-02-16,customer125@email.com
TXN002635,C00546,2022-04-07,Electronics,Tablet,2,444.68,0.0,889.37,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN002641,C00546,2022-04-07,Electronics,Laptop,1,163.56,0.0,163.56,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN003119,C00657,2022-04-07,Electronics,Tablet,2,232.42,0.2,371.87,Michelle Ramirez,Female,63,56-65,Denver,CO,West,2022-04-04,customer657@email.com
TXN001407,C00270,2022-04-07,Sports,Yoga Mat,2,233.84,0.0,467.67,Linda Gonzalez,Female,66,65+,San Jose,CA,West,2022-09-15,customer270@email.com
TXN001570,C00301,2022-04-08,Electronics,Headphones,3,193.22,0.05,550.68,Jennifer Martinez,Female,21,18-25,New York,NY,East,2021-03-19,customer301@email.com
TXN002577,C00539,2022-04-09,Clothing,T-Shirt,3,163.78,0.2,393.08,Jennifer Martin,Male,24,18-25,Nashville,TN,South,2024-01-13,customer539@email.com
TXN000917,C00167,2022-04-09,Electronics,Laptop,3,410.06,0.05,1168.68,Paul Johnson,Female,36,36-45,San Antonio,TX,South,2022-01-31,customer167@email.com
TXN002070,C00410,2022-04-09,Sports,Bicycle,1,33.73,0.0,33.73,Linda Sanchez,Female,47,46-55,San Jose,CA,West,2021-04-18,customer410@email.com
TXN002490,C00517,2022-04-10,Beauty,Haircare,2,114.2,0.05,216.97,Charles Johnson,Male,71,65+,Denver,CO,West,2023-08-14,customer517@email.com
TXN000741,C00134,2022-04-10,Electronics,Smartwatch,2,223.89,0.15,380.62,Michael Brown,Female,39,36-45,Columbus,OH,Central,2022-12-05,customer134@email.com
TXN000869,C00158,2022-04-10,Sports,Yoga Mat,1,365.95,0.0,365.95,Matthew Smith,Female,74,65+,Boston,MA,East,2022-12-30,customer158@email.com
TXN000578,C00106,2022-04-11,Home,Sofa,1,131.25,0.15,111.56,David Rodriguez,Male,49,46-55,Philadelphia,PA,East,2022-11-17,customer106@email.com
TXN001127,C00213,2022-04-11,Electronics,Tablet,3,415.99,0.0,1247.97,Thomas Taylor,Male,43,36-45,Fort Worth,TX,South,2021-06-26,customer213@email.com
TXN001583,C00305,2022-04-11,Beauty,Skincare,1,78.65,0.0,78.65,Jessica Perez,Female,32,26-35,Phoenix,AZ,West,2022-02-26,customer305@email.com
TXN002143,C00429,2022-04-11,Clothing,Sneakers,2,46.96,0.0,93.92,Christopher Ramirez,Female,43,36-45,Dallas,TX,South,2023-03-16,customer429@email.com
TXN001350,C00258,2022-04-11,Clothing,Dress,1,228.06,0.05,216.65,Robert Harris,Male,45,36-45,Boston,MA,East,2022-12-27,customer258@email.com
TXN002817,C00579,2022-04-12,Clothing,Jeans,1,119.81,0.0,119.81,Charles Anderson,Female,64,56-65,Nashville,TN,South,2024-02-19,customer579@email.com
TXN003322,C00702,2022-04-12,Home,Cookware,1,114.03,0.05,108.33,Sarah Clark,Female,29,26-35,Los Angeles,CA,West,2024-01-08,customer702@email.com
TXN000883,C00161,2022-04-15,Electronics,Laptop,2,137.03,0.0,274.06,Margaret Thompson,Male,35,26-35,New York,NY,East,2024-01-28,customer161@email.com
TXN001011,C00191,2022-04-15,Sports,Dumbbells,2,132.12,0.1,237.82,Sandra Martin,Male,66,65+,Austin,TX,South,2021-07-09,customer191@email.com
TXN001125,C00213,2022-04-15,Clothing,Sneakers,1,170.56,0.0,170.56,Thomas Taylor,Male,43,36-45,Fort Worth,TX,South,2021-06-26,customer213@email.com
TXN002263,C00459,2022-04-15,Beauty,Haircare,1,216.3,0.0,216.3,Margaret White,Female,31,26-35,Nashville,TN,South,2024-01-18,customer459@email.com
TXN002024,C00400,2022-04-16,Clothing,Jacket,1,192.27,0.0,192.27,David Martinez,Male,66,65+,Detroit,MI,Central,2021-01-11,customer400@email.com
TXN003225,C00678,2022-04-17,Sports,Dumbbells,3,94.85,0.1,256.1,Andrew Martinez,Male,47,46-55,Boston,MA,East,2021-12-30,customer678@email.com
TXN003044,C00638,2022-04-17,Sports,Running Shoes,2,109.15,0.0,218.3,Ashley Ramirez,Male,59,56-65,Boston,MA,East,2024-04-10,customer638@email.com
TXN002835,C00585,2022-04-17,Home,Lamp,2,287.18,0.0,574.37,Emily Smith,Male,54,46-55,Phoenix,AZ,West,2021-04-29,customer585@email.com
TXN000128,C00021,2022-04-17,Electronics,Tablet,2,208.3,0.0,416.61,Jennifer Gonzalez,Female,46,46-55,New York,NY,East,2024-02-04,customer21@email.com
TXN003657,C00786,2022-04-18,Beauty,Perfume,3,375.96,0.0,1127.88,Donald Ramirez,Female,19,18-25,Philadelphia,PA,East,2021-08-19,customer786@email.com
TXN001936,C00384,2022-04-18,Clothing,Dress,3,158.45,0.15,404.05,Mary White,Female,26,26-35,Houston,TX,South,2024-02-13,customer384@email.com
TXN000628,C00116,2022-04-19,Sports,Running Shoes,3,266.67,0.0,800.0,Joseph Williams,Female,49,46-55,Seattle,WA,West,2024-01-21,customer116@email.com
TXN003232,C00680,2022-04-19,Clothing,Sneakers,1,150.6,0.2,120.48,Betty Rodriguez,Female,49,46-55,Detroit,MI,Central,2023-09-05,customer680@email.com
TXN003342,C00705,2022-04-20,Sports,Yoga Mat,1,163.09,0.15,138.63,Charles White,Male,23,18-25,Phoenix,AZ,West,2023-09-16,customer705@email.com
TXN000542,C00101,2022-04-20,Sports,Bicycle,2,213.88,0.0,427.75,Ashley Clark,Female,50,46-55,New York,NY,East,2021-06-30,customer101@email.com
TXN000084,C00014,2022-04-20,Clothing,T-Shirt,1,313.31,0.0,313.31,Donna Rodriguez,Male,56,56-65,Columbus,OH,Central,2022-10-09,customer14@email.com
TXN002738,C00562,2022-04-20,Clothing,Jacket,3,159.18,0.0,477.54,Betty Clark,Female,53,46-55,Los Angeles,CA,West,2023-05-17,customer562@email.com
