CustomerID,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,RecencyStatus,Cluster,Segment
C00657,Michelle Ramirez,Female,63,56-65,Denver,CO,West,2022-04-04,291,7,2177.36,311.05,2022-01-10,2024-09-11,At Risk (180+),3,Loyal Frequent
C00658,Matthew Martin,Female,56,56-65,Boston,MA,East,2024-01-31,141,6,1850.64,308.44,2022-03-18,2025-02-08,Cool (91-180),3,Loyal Frequent
C00659,Jessica Thomas,Male,57,56-65,Nashville,TN,South,2022-09-13,91,7,1301.72,185.96,2022-01-29,2025-03-30,Cool (91-180),3,Loyal Frequent
C00660,Donna Jones,Female,26,26-35,Detroit,MI,Central,2021-12-19,1150,2,215.84,107.92,2022-02-02,2022-05-06,At Risk (180+),2,Low-Value / At-Risk
C00661,Joseph Anderson,Male,23,18-25,New York,NY,East,2022-10-10,340,3,537.52,179.17,2023-03-25,2024-07-24,At Risk (180+),1,Potential / Occasional
C00662,Thomas Anderson,Female,30,26-35,Los Angeles,CA,West,2022-03-01,328,4,1107.73,276.93,2022-05-10,2024-08-05,At Risk (180+),1,Potential / Occasional
C00663,Thomas Perez,Female,22,18-25,Chicago,IL,Central,2022-07-15,375,5,1018.01,203.6,2023-01-03,2024-06-19,At Risk (180+),1,Potential / Occasional
C00664,James Lewis,Male,38,36-45,Houston,TX,South,2022-03-04,102,4,999.76,249.94,2022-01-28,2025-03-19,Cool (91-180),1,Potential / Occasional
C00665,Sandra Lewis,Female,67,65+,Phoenix,AZ,West,2023-02-15,43,4,968.95,242.24,2022-10-05,2025-05-17,Warm (31-90),1,Potential / Occasional
C00666,Charles Perez,Female,20,18-25,Philadelphia,PA,East,2021-03-08,48,14,6410.87,457.92,2022-07-30,2025-05-12,Warm (31-90),0,High-Value Champions
C00667,Paul Garcia,Female,40,36-45,San Antonio,TX,South,2021-12-08,22,1,101.33,101.33,2025-06-07,2025-06-07,Active (0-30),1,Potential / Occasional
C00668,Robert Anderson,Female,34,26-35,San Diego,CA,West,2024-04-10,245,1,250.5,250.5,2024-10-27,2024-10-27,At Risk (180+),1,Potential / Occasional
C00669,Daniel Jackson,Male,69,65+,Dallas,TX,South,2021-12-20,465,3,443.03,147.68,2022-03-31,2024-03-21,At Risk (180+),1,Potential / Occasional
C00670,Karen Lee,Female,53,46-55,San Jose,CA,West,2022-10-24,526,2,502.36,251.18,2022-05-20,2024-01-20,At Risk (180+),2,Low-Value / At-Risk
C00671,Margaret Thompson,Male,48,46-55,Austin,TX,South,2022-03-29,112,2,284.34,142.17,2023-09-29,2025-03-09,Cool (91-180),1,Potential / Occasional
C00672,Thomas Anderson,Male,59,56-65,Jacksonville,FL,South,2023-10-14,334,2,157.02,78.51,2024-05-24,2024-07-30,At Risk (180+),1,Potential / Occasional
C00673,Karen Miller,Male,72,65+,Fort Worth,TX,South,2022-03-22,302,5,1029.41,205.88,2022-03-02,2024-08-31,At Risk (180+),1,Potential / Occasional
C00674,Matthew Ramirez,Male,33,26-35,Columbus,OH,Central,2023-07-01,70,2,407.74,203.87,2024-07-20,2025-04-20,Warm (31-90),1,Potential / Occasional
C00675,Donald Brown,Male,47,46-55,Charlotte,NC,South,2023-09-07,137,17,7175.89,422.11,2022-05-30,2025-02-12,Cool (91-180),0,High-Value Champions
C00676,Jessica Gonzalez,Male,68,65+,Seattle,WA,West,2021-08-25,185,5,1529.45,305.89,2022-04-25,2024-12-26,At Risk (180+),3,Loyal Frequent
C00677,Andrew Lopez,Male,37,36-45,Denver,CO,West,2024-02-02,13,16,9056.63,566.04,2022-04-26,2025-06-16,Active (0-30),0,High-Value Champions
C00678,Andrew Martinez,Male,47,46-55,Boston,MA,East,2021-12-30,578,2,439.03,219.52,2022-04-17,2023-11-29,At Risk (180+),2,Low-Value / At-Risk
C00679,Charles Smith,Male,39,36-45,Nashville,TN,South,2021-05-29,325,2,186.28,93.14,2024-07-04,2024-08-08,At Risk (180+),1,Potential / Occasional
C00680,Betty Rodriguez,Female,49,46-55,Detroit,MI,Central,2023-09-05,331,7,1583.27,226.18,2022-04-19,2024-08-02,At Risk (180+),3,Loyal Frequent
C00681,James Jackson,Female,29,26-35,New York,NY,East,2024-03-30,201,10,4060.08,406.01,2022-03-02,2024-12-10,At Risk (180+),3,Loyal Frequent
C00682,Patricia Robinson,Male,53,46-55,Los Angeles,CA,West,2023-01-08,326,4,999.15,249.79,2022-12-25,2024-08-07,At Risk (180+),1,Potential / Occasional
C00683,Joshua White,Male,62,56-65,Chicago,IL,Central,2022-04-26,360,2,176.82,88.41,2022-09-25,2024-07-04,At Risk (180+),1,Potential / Occasional
C00684,Ashley Clark,Male,44,36-45,Houston,TX,South,2021-12-27,154,5,836.46,167.29,2022-05-13,2025-01-26,Cool (91-180),1,Potential / Occasional
C00685,Charles Harris,Female,28,26-35,Phoenix,AZ,West,2023-01-31,282,3,325.69,108.56,2023-02-25,2024-09-20,At Risk (180+),1,Potential / Occasional
C00686,Joseph Martin,Male,40,36-45,Philadelphia,PA,East,2023-04-15,155,4,1241.47,310.37,2022-07-07,2025-01-25,Cool (91-180),1,Potential / Occasional
C00687,Daniel Davis,Male,39,36-45,San Antonio,TX,South,2021-11-07,241,7,2007.14,286.73,2022-01-08,2024-10-31,At Risk (180+),3,Loyal Frequent
C00688,Richard Martin,Female,54,46-55,San Diego,CA,West,2021-05-23,478,7,1136.8,162.4,2022-05-15,2024-03-08,At Risk (180+),3,Loyal Frequent
C00689,Thomas Perez,Male,64,56-65,Dallas,TX,South,2021-09-01,260,4,545.23,136.31,2023-04-05,2024-10-12,At Risk (180+),1,Potential / Occasional
C00690,William Lee,Male,35,26-35,San Jose,CA,West,2022-07-15,345,3,314.21,104.74,2022-11-16,2024-07-19,At Risk (180+),1,Potential / Occasional
C00691,Michael Lewis,Female,47,46-55,Austin,TX,South,2024-03-27,431,3,314.47,104.82,2023-04-21,2024-04-24,At Risk (180+),1,Potential / Occasional
C00692,John Martinez,Male,24,18-25,Jacksonville,FL,South,2021-05-14,10,1,118.99,118.99,2025-06-19,2025-06-19,Active (0-30),1,Potential / Occasional
C00693,Mark Johnson,Female,32,26-35,Fort Worth,TX,South,2023-08-06,118,2,379.55,189.78,2023-04-03,2025-03-03,Cool (91-180),1,Potential / Occasional
C00694,Donna Lopez,Male,52,46-55,Columbus,OH,Central,2022-08-01,359,2,158.85,79.42,2022-08-13,2024-07-05,At Risk (180+),1,Potential / Occasional
C00695,William Williams,Female,42,36-45,Charlotte,NC,South,2021-09-23,4,4,1144.93,286.23,2022-03-05,2025-06-25,Active (0-30),1,Potential / Occasional
C00696,Charles Hernandez,Female,53,46-55,Seattle,WA,West,2021-09-10,416,7,1584.5,226.36,2022-05-08,2024-05-09,At Risk (180+),3,Loyal Frequent
C00697,Anthony Garcia,Female,63,56-65,Denver,CO,West,2021-04-05,18,11,6986.59,635.14,2022-07-19,2025-06-11,Active (0-30),0,High-Value Champions
C00698,Richard Jones,Female,69,65+,Boston,MA,East,2021-12-02,514,2,598.88,299.44,2022-05-22,2024-02-01,At Risk (180+),2,Low-Value / At-Risk
C00699,Paul Lewis,Female,23,18-25,Nashville,TN,South,2023-06-18,398,2,278.9,139.45,2022-08-16,2024-05-27,At Risk (180+),1,Potential / Occasional
C00700,Lisa Taylor,Female,51,46-55,Detroit,MI,Central,2023-11-15,397,2,214.45,107.22,2022-03-12,2024-05-28,At Risk (180+),1,Potential / Occasional
C00701,Steven Robinson,Male,42,36-45,New York,NY,East,2023-07-06,514,1,214.19,214.19,2024-02-01,2024-02-01,At Risk (180+),2,Low-Value / At-Risk
C00702,Sarah Clark,Female,29,26-35,Los Angeles,CA,West,2024-01-08,57,7,1940.14,277.16,2022-04-12,2025-05-03,Warm (31-90),3,Loyal Frequent
C00703,David Rodriguez,Male,30,26-35,Chicago,IL,Central,2021-05-08,948,1,209.03,209.03,2022-11-24,2022-11-24,At Risk (180+),2,Low-Value / At-Risk
C00704,Donald Sanchez,Female,35,26-35,Houston,TX,South,2022-06-27,75,8,3391.55,423.94,2022-05-12,2025-04-15,Warm (31-90),3,Loyal Frequent
C00705,Charles White,Male,23,18-25,Phoenix,AZ,West,2023-09-16,53,11,4612.95,419.36,2022-04-20,2025-05-07,Warm (31-90),3,Loyal Frequent
C00706,Nancy Sanchez,Male,19,18-25,Philadelphia,PA,East,2022-11-03,977,1,299.12,299.12,2022-10-26,2022-10-26,At Risk (180+),2,Low-Value / At-Risk
C00707,Linda Anderson,Male,48,46-55,San Antonio,TX,South,2023-12-20,449,2,280.64,140.32,2022-01-31,2024-04-06,At Risk (180+),1,Potential / Occasional
C00708,Robert Jones,Female,51,46-55,San Diego,CA,West,2023-10-08,297,4,844.93,211.23,2022-01-28,2024-09-05,At Risk (180+),1,Potential / Occasional
C00709,Joseph Ramirez,Male,28,26-35,Dallas,TX,South,2023-02-17,455,2,155.83,77.91,2022-06-05,2024-03-31,At Risk (180+),1,Potential / Occasional
C00710,Betty Ramirez,Male,73,65+,San Jose,CA,West,2022-11-21,695,2,339.56,169.78,2022-11-08,2023-08-04,At Risk (180+),2,Low-Value / At-Risk
C00711,Emily Lopez,Male,26,26-35,Austin,TX,South,2022-04-02,1157,1,38.91,38.91,2022-04-29,2022-04-29,At Risk (180+),2,Low-Value / At-Risk
C00712,Jennifer Sanchez,Male,45,36-45,Jacksonville,FL,South,2024-01-28,689,4,1694.79,423.7,2022-02-21,2023-08-10,At Risk (180+),2,Low-Value / At-Risk
C00713,Betty Smith,Male,24,18-25,Fort Worth,TX,South,2021-07-09,714,4,727.46,181.86,2022-10-30,2023-07-16,At Risk (180+),2,Low-Value / At-Risk
C00714,Thomas Moore,Female,50,46-55,Columbus,OH,Central,2024-01-09,1223,1,174.94,174.94,2022-02-22,2022-02-22,At Risk (180+),2,Low-Value / At-Risk
C00715,Linda Anderson,Male,69,65+,Charlotte,NC,South,2023-02-24,812,2,316.96,158.48,2022-02-24,2023-04-09,At Risk (180+),2,Low-Value / At-Risk
C00716,Lisa Perez,Female,55,46-55,Seattle,WA,West,2023-03-31,515,2,376.96,188.48,2023-12-24,2024-01-31,At Risk (180+),2,Low-Value / At-Risk
C00717,Thomas Jackson,Female,52,46-55,Denver,CO,West,2023-12-23,883,2,271.16,135.58,2022-04-30,2023-01-28,At Risk (180+),2,Low-Value / At-Risk
C00718,Matthew Clark,Female,39,36-45,Boston,MA,East,2022-06-03,220,4,1759.59,439.9,2022-08-08,2024-11-21,At Risk (180+),1,Potential / Occasional
C00719,Lisa Brown,Female,39,36-45,Nashville,TN,South,2022-03-31,918,2,129.5,64.75,2022-01-01,2022-12-24,At Risk (180+),2,Low-Value / At-Risk
C00720,Joseph Thomas,Male,44,36-45,Detroit,MI,Central,2022-05-25,418,2,228.0,114.0,2023-12-09,2024-05-07,At Risk (180+),1,Potential / Occasional
C00721,Mary Martin,Male,32,26-35,New York,NY,East,2022-02-09,36,7,1786.61,255.23,2022-10-04,2025-05-24,Warm (31-90),3,Loyal Frequent
C00722,Emily Hernandez,Female,73,65+,Los Angeles,CA,West,2022-10-23,232,4,1105.88,276.47,2022-06-13,2024-11-09,At Risk (180+),1,Potential / Occasional
C00723,Michelle Davis,Male,38,36-45,Chicago,IL,Central,2023-06-20,679,1,271.84,271.84,2023-08-20,2023-08-20,At Risk (180+),2,Low-Value / At-Risk
C00724,Robert Lee,Female,70,65+,Houston,TX,South,2021-08-30,681,1,200.43,200.43,2023-08-18,2023-08-18,At Risk (180+),2,Low-Value / At-Risk
C00725,Sandra Robinson,Male,49,46-55,Phoenix,AZ,West,2021-12-04,31,8,3316.67,414.58,2022-05-29,2025-05-29,Warm (31-90),3,Loyal Frequent
C00726,Karen Lee,Male,66,65+,Philadelphia,PA,East,2021-06-13,7,8,4388.84,548.6,2022-03-13,2025-06-22,Active (0-30),3,Loyal Frequent
C00727,Anthony Brown,Female,38,36-45,San Antonio,TX,South,2022-12-01,150,9,5661.33,629.04,2022-05-19,2025-01-30,Cool (91-180),3,Loyal Frequent
C00728,William Johnson,Male,70,65+,San Diego,CA,West,2021-11-04,53,9,2915.07,323.9,2022-10-01,2025-05-07,Warm (31-90),3,Loyal Frequent
C00729,John Martinez,Male,69,65+,Dallas,TX,South,2022-05-25,396,2,332.51,166.26,2023-02-25,2024-05-29,At Risk (180+),1,Potential / Occasional
C00730,Ashley Brown,Female,57,56-65,San Jose,CA,West,2022-09-16,76,3,253.61,84.54,2022-01-18,2025-04-14,Warm (31-90),1,Potential / Occasional
C00731,Michael Davis,Female,30,26-35,Austin,TX,South,2022-07-08,21,5,1115.31,223.06,2022-12-13,2025-06-08,Active (0-30),1,Potential / Occasional
C00732,Paul Jones,Female,34,26-35,Jacksonville,FL,South,2022-09-17,1222,1,170.82,170.82,2022-02-23,2022-02-23,At Risk (180+),2,Low-Value / At-Risk
C00733,Matthew Anderson,Male,18,18-25,Fort Worth,TX,South,2024-02-18,1011,1,77.68,77.68,2022-09-22,2022-09-22,At Risk (180+),2,Low-Value / At-Risk
C00734,Lisa Perez,Male,46,46-55,Columbus,OH,Central,2024-02-28,29,6,2416.28,402.71,2022-07-22,2025-05-31,Active (0-30),3,Loyal Frequent
C00735,Paul Wilson,Female,57,56-65,Charlotte,NC,South,2024-01-26,86,2,63.71,31.86,2024-09-11,2025-04-04,Warm (31-90),1,Potential / Occasional
C00736,Donna White,Female,72,65+,Seattle,WA,West,2023-02-28,86,6,1578.33,263.06,2022-06-18,2025-04-04,Warm (31-90),3,Loyal Frequent
C00737,Elizabeth Lewis,Male,39,36-45,Denver,CO,West,2023-03-13,472,4,814.0,203.5,2022-07-27,2024-03-14,At Risk (180+),1,Potential / Occasional
C00738,Anthony Lee,Male,34,26-35,Boston,MA,East,2021-07-19,186,1,69.01,69.01,2024-12-25,2024-12-25,At Risk (180+),1,Potential / Occasional
C00739,Michael Clark,Male,62,56-65,Nashville,TN,South,2023-08-14,661,2,297.79,148.89,2022-05-04,2023-09-07,At Risk (180+),2,Low-Value / At-Risk
C00740,Ashley Martin,Male,61,56-65,Detroit,MI,Central,2022-04-12,94,1,74.11,74.11,2025-03-27,2025-03-27,Cool (91-180),1,Potential / Occasional
C00741,Anthony Rodriguez,Male,25,18-25,New York,NY,East,2022-03-25,57,7,1653.91,236.27,2022-08-29,2025-05-03,Warm (31-90),3,Loyal Frequent
C00742,John Thompson,Male,40,36-45,Los Angeles,CA,West,2023-04-25,563,1,357.71,357.71,2023-12-14,2023-12-14,At Risk (180+),2,Low-Value / At-Risk
C00743,Lisa Miller,Female,68,65+,Chicago,IL,Central,2021-02-12,199,4,1145.43,286.36,2022-05-20,2024-12-12,At Risk (180+),1,Potential / Occasional
C00744,Mark Anderson,Male,34,26-35,Houston,TX,South,2022-02-12,749,2,308.97,154.49,2022-02-22,2023-06-11,At Risk (180+),2,Low-Value / At-Risk
C00745,Jessica Ramirez,Female,48,46-55,Phoenix,AZ,West,2021-05-28,131,1,42.39,42.39,2025-02-18,2025-02-18,Cool (91-180),1,Potential / Occasional
C00746,Lisa Brown,Female,69,65+,Philadelphia,PA,East,2022-01-01,687,2,110.78,55.39,2022-06-29,2023-08-12,At Risk (180+),2,Low-Value / At-Risk
C00747,Lisa Moore,Female,68,65+,San Antonio,TX,South,2022-02-03,680,3,804.1,268.03,2022-10-09,2023-08-19,At Risk (180+),2,Low-Value / At-Risk
C00748,Daniel Johnson,Male,22,18-25,San Diego,CA,West,2022-06-24,1001,2,200.67,100.34,2022-06-02,2022-10-02,At Risk (180+),2,Low-Value / At-Risk
C00749,Betty Rodriguez,Female,49,46-55,Dallas,TX,South,2023-02-12,491,2,257.82,128.91,2022-05-19,2024-02-24,At Risk (180+),1,Potential / Occasional
C00750,Richard Brown,Male,55,46-55,San Jose,CA,West,2022-06-04,145,2,136.34,68.17,2023-06-06,2025-02-04,Cool (91-180),1,Potential / Occasional
C00751,Sandra Williams,Female,34,26-35,Austin,TX,South,2023-09-19,3,2,289.98,144.99,2023-03-22,2025-06-26,Active (0-30),1,Potential / Occasional
C00752,Susan Lee,Female,19,18-25,Jacksonville,FL,South,2021-12-26,44,11,6315.24,574.11,2022-02-05,2025-05-16,Warm (31-90),0,High-Value Champions
C00753,Joshua Smith,Male,66,65+,Fort Worth,TX,South,2022-04-08,327,4,1322.99,330.75,2022-02-07,2024-08-06,At Risk (180+),1,Potential / Occasional
C00754,Patricia Sanchez,Female,58,56-65,Columbus,OH,Central,2023-04-16,0,13,6124.78,471.14,2022-02-11,2025-06-29,Active (0-30),0,High-Value Champions
C00755,Nancy Davis,Female,67,65+,Charlotte,NC,South,2021-08-05,8,19,10256.63,539.82,2022-03-08,2025-06-21,Active (0-30),0,High-Value Champions
C00756,William Sanchez,Male,44,36-45,Seattle,WA,West,2021-05-29,13,14,7897.58,564.11,2022-02-21,2025-06-16,Active (0-30),0,High-Value Champions
C00757,Andrew Miller,Female,70,65+,Denver,CO,West,2023-02-09,907,2,265.13,132.56,2022-02-26,2023-01-04,At Risk (180+),2,Low-Value / At-Risk
C00758,Robert Clark,Female,49,46-55,Boston,MA,East,2021-06-09,197,2,164.34,82.17,2024-11-12,2024-12-14,At Risk (180+),1,Potential / Occasional
C00759,Emily Miller,Male,27,26-35,Nashville,TN,South,2023-06-11,1163,1,48.17,48.17,2022-04-23,2022-04-23,At Risk (180+),2,Low-Value / At-Risk
C00760,Donna Miller,Male,35,26-35,Detroit,MI,Central,2023-02-22,332,8,3965.88,495.74,2022-05-04,2024-08-01,At Risk (180+),3,Loyal Frequent
C00761,Joseph Hernandez,Male,57,56-65,New York,NY,East,2021-07-02,1011,2,345.84,172.92,2022-08-20,2022-09-22,At Risk (180+),2,Low-Value / At-Risk
C00762,Elizabeth Sanchez,Male,42,36-45,Los Angeles,CA,West,2023-04-26,50,4,1130.21,282.55,2022-08-08,2025-05-10,Warm (31-90),1,Potential / Occasional
C00763,Joshua Smith,Male,37,36-45,Chicago,IL,Central,2023-03-01,191,1,262.52,262.52,2024-12-20,2024-12-20,At Risk (180+),1,Potential / Occasional
C00764,Sarah Ramirez,Male,63,56-65,Houston,TX,South,2024-04-10,33,4,536.56,134.14,2022-11-28,2025-05-27,Warm (31-90),1,Potential / Occasional
C00765,Elizabeth Jones,Female,52,46-55,Phoenix,AZ,West,2021-04-23,922,1,56.64,56.64,2022-12-20,2022-12-20,At Risk (180+),2,Low-Value / At-Risk
C00766,Paul Rodriguez,Female,72,65+,Philadelphia,PA,East,2021-05-02,208,7,2406.16,343.74,2022-05-21,2024-12-03,At Risk (180+),3,Loyal Frequent
C00767,Barbara Brown,Female,58,56-65,San Antonio,TX,South,2021-02-08,857,3,517.59,172.53,2022-06-18,2023-02-23,At Risk (180+),2,Low-Value / At-Risk
C00768,Mary Jones,Male,30,26-35,San Diego,CA,West,2023-08-01,399,2,259.45,129.72,2023-05-16,2024-05-26,At Risk (180+),1,Potential / Occasional
C00769,James Lopez,Male,25,18-25,Dallas,TX,South,2023-10-19,263,2,179.32,89.66,2024-08-21,2024-10-09,At Risk (180+),1,Potential / Occasional
C00770,Jessica Jackson,Female,24,18-25,San Jose,CA,West,2021-10-29,251,1,94.01,94.01,2024-10-21,2024-10-21,At Risk (180+),1,Potential / Occasional
C00771,Christopher Smith,Female,28,26-35,Austin,TX,South,2022-10-25,649,2,280.08,140.04,2023-07-19,2023-09-19,At Risk (180+),2,Low-Value / At-Risk
C00772,Barbara Rodriguez,Female,60,56-65,Jacksonville,FL,South,2021-09-13,14,2,322.03,161.01,2023-03-25,2025-06-15,Active (0-30),1,Potential / Occasional
C00773,Patricia Jones,Female,30,26-35,Fort Worth,TX,South,2022-06-18,415,2,185.75,92.88,2024-02-29,2024-05-10,At Risk (180+),1,Potential / Occasional
C00774,Anthony Taylor,Male,32,26-35,Columbus,OH,Central,2023-02-09,53,5,1353.46,270.69,2022-03-25,2025-05-07,Warm (31-90),3,Loyal Frequent
C00775,Linda White,Female,48,46-55,Charlotte,NC,South,2022-03-12,185,4,1283.03,320.76,2023-05-20,2024-12-26,At Risk (180+),1,Potential / Occasional
C00776,Robert Thomas,Male,39,36-45,Seattle,WA,West,2021-03-29,106,8,2362.83,295.35,2022-10-29,2025-03-15,Cool (91-180),3,Loyal Frequent
C00777,Mark Harris,Female,73,65+,Denver,CO,West,2022-02-25,20,6,1900.64,316.77,2022-03-03,2025-06-09,Active (0-30),3,Loyal Frequent
C00778,Lisa Taylor,Male,36,36-45,Boston,MA,East,2022-05-30,707,1,176.27,176.27,2023-07-23,2023-07-23,At Risk (180+),2,Low-Value / At-Risk
C00779,Donna Brown,Female,56,56-65,Nashville,TN,South,2021-01-23,228,8,3501.99,437.75,2022-01-17,2024-11-13,At Risk (180+),3,Loyal Frequent
C00780,Mark Taylor,Female,54,46-55,Detroit,MI,Central,2021-04-18,941,2,144.43,72.22,2022-02-19,2022-12-01,At Risk (180+),2,Low-Value / At-Risk
C00781,Joseph Martin,Male,33,26-35,New York,NY,East,2024-02-09,156,6,1274.36,212.39,2022-09-15,2025-01-24,Cool (91-180),3,Loyal Frequent
C00782,John White,Female,20,18-25,Los Angeles,CA,West,2021-05-09,141,4,547.49,136.87,2022-01-18,2025-02-08,Cool (91-180),1,Potential / Occasional
C00783,Kimberly Martinez,Male,52,46-55,Chicago,IL,Central,2022-03-25,677,2,285.85,142.93,2022-08-04,2023-08-22,At Risk (180+),2,Low-Value / At-Risk
C00784,Sandra Lee,Female,42,36-45,Houston,TX,South,2023-05-24,24,4,1293.23,323.31,2022-08-07,2025-06-05,Active (0-30),1,Potential / Occasional
C00785,Mary Johnson,Female,63,56-65,Phoenix,AZ,West,2023-10-31,149,7,1625.35,232.19,2022-07-05,2025-01-31,Cool (91-180),3,Loyal Frequent
C00786,Donald Ramirez,Female,19,18-25,Philadelphia,PA,East,2021-08-19,14,8,4216.4,527.05,2022-04-18,2025-06-15,Active (0-30),3,Loyal Frequent
C00787,Betty Wilson,Male,26,26-35,San Antonio,TX,South,2023-07-26,29,8,3435.28,429.41,2023-06-19,2025-05-31,Active (0-30),3,Loyal Frequent
C00788,Michael Thomas,Female,59,56-65,San Diego,CA,West,2022-05-15,406,2,416.51,208.26,2023-08-31,2024-05-19,At Risk (180+),1,Potential / Occasional
C00789,Mark Williams,Female,29,26-35,Dallas,TX,South,2022-08-25,418,2,77.72,38.86,2022-08-07,2024-05-07,At Risk (180+),1,Potential / Occasional
C00790,Jennifer Hernandez,Male,74,65+,San Jose,CA,West,2021-07-28,170,4,962.79,240.7,2022-02-07,2025-01-10,Cool (91-180),1,Potential / Occasional
C00791,Joshua Jones,Male,68,65+,Austin,TX,South,2023-11-10,455,6,1852.96,308.83,2022-07-24,2024-03-31,At Risk (180+),3,Loyal Frequent
C00792,Robert Jones,Male,36,36-45,Jacksonville,FL,South,2023-10-12,524,1,171.92,171.92,2024-01-22,2024-01-22,At Risk (180+),2,Low-Value / At-Risk
C00793,Sarah Martin,Male,64,56-65,Fort Worth,TX,South,2024-01-30,610,5,1163.57,232.71,2022-05-30,2023-10-28,At Risk (180+),2,Low-Value / At-Risk
C00794,Donna Moore,Female,41,36-45,Columbus,OH,Central,2024-03-01,3,4,1302.67,325.67,2022-03-26,2025-06-26,Active (0-30),1,Potential / Occasional
C00795,Christopher Gonzalez,Female,54,46-55,Charlotte,NC,South,2023-10-11,151,4,894.03,223.51,2022-11-19,2025-01-29,Cool (91-180),1,Potential / Occasional
C00796,Joshua Taylor,Female,38,36-45,Seattle,WA,West,2023-04-02,140,6,1967.57,327.93,2022-02-27,2025-02-09,Cool (91-180),3,Loyal Frequent
C00797,Charles Anderson,Female,21,18-25,Denver,CO,West,2021-07-21,21,6,1388.78,231.46,2022-02-07,2025-06-08,Active (0-30),3,Loyal Frequent
C00798,Steven Martin,Female,37,36-45,Boston,MA,East,2021-07-07,355,7,1576.64,225.23,2022-05-27,2024-07-09,At Risk (180+),3,Loyal Frequent
C00799,Margaret Brown,Female,21,18-25,Nashville,TN,South,2021-09-30,61,4,866.04,216.51,2023-01-25,2025-04-29,Warm (31-90),1,Potential / Occasional
C00800,Linda Ramirez,Female,54,46-55,Detroit,MI,Central,2022-06-10,104,4,1378.72,344.68,2022-01-29,2025-03-17,Cool (91-180),1,Potential / Occasional
